   ,DEL_DATE,SHOP_CODE,MATERIAL,RAKE,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,REMARKS,DELAY_DET_CODE,AGENCY_CODE,DELAY_FREQ,CONTINUED,EXPECTED_DOC,EFF_DURATION,USER_ENTERED,TMSTP_ENTERED,USER_MODIFIED,TMSTP_MODIFIED,DELAY_ID,DELAY_REF_ID,FORMATTED_TIME,TOTAL_MINUTES
31068,30-07-2004,8,6P,,2.25,2.45,0.2,0.2,MILL,"LINE-1,2",NO HOOKS - NO SPACE- MKTG,875,S,1,,,0.166666667,,,,,97,,00:20,20
31069,30-07-2004,8,6P,,23.35,0,0.25,0.25,MILL,LINE-4,FB SHEAR CUT PROB,803,E,1,,,0.104166667,,,,,98,,00:25,25
31070,30-07-2004,8,6P,,3,3.2,0.2,0.2,MILL,"LINE-1,2",NO HOOKS - NO SPACE- MKTG,875,S,1,,,0.166666667,,,,,99,,00:20,20
31071,30-07-2004,1,BC,142,4.2,5.45,1.25,1.25,CT-1,NONE,WAGON GROUPING,129,S,1,,,1.416666667,,,,,100,,01:25,85
31072,30-07-2004,5,,,23.45,0.55,1.1,1.1,F/C-1,MUDGUN-1,PR 2.8/4300 - MG-1 PROB.,525,E,1,,,1.166666667,,,,,101,,01:10,70
31073,30-07-2004,5,,,23.15,0.3,1.15,1.15,UNKNOWN,MUDGUN-1,PISTON MOVEMENT PROB.,,E,1,,,1.25,,,,,102,,01:15,75
31074,30-07-2004,4,,,13.1,13.45,0.35,0.35,M/C-1,OK-17,STOPPED,61,E,1,,,0.583333333,,,,,103,,00:35,35
31075,30-07-2004,10,,,12.05,12.55,0.5,0.5,GETS,TG-2,TRIPPED ON CONVERTER OVER CURRENT,,E,1,,,0.833333333,,,,,104,,00:50,50
31076,30-07-2004,4,,,7.3,7.45,0.15,0.15,M/C-1,NONE,PERMEABILITY BARS CLG,475,O,1,,,0.25,,,,,105,,00:15,15
31077,30-07-2004,1,,,9.1,10,0.5,0.5,WBRC,CC-51,JOINT OPENED,270,M,1,,,0.833333333,,,,,106,,00:50,50
31078,30-07-2004,15,,,6,6,24,25,FK-1,NONE,IDLE,,ID,1,Z,,24,,,,,107,,24:00:00,1440
31079,30-07-2004,1,BC,141,22.3,23.15,0.45,0.45,CT-1,NONE,RC & PWT,121,C,1,,,0.75,,,,,108,,00:45,45
31080,30-07-2004,1,,,20.15,22.3,2.15,2.15,CT-1,NONE,IDLE,0,ID,1,,,2.25,,,,,109,,02:15,135
31081,30-07-2004,1,,,23.1,23.4,0.3,0.3,CT-2,NONE,IDLE,0,ID,1,,,0.5,,,,,110,,00:30,30
31082,30-07-2004,6,,,21.1,21.3,0.2,0.2,CONV-C,NONE,GUNNETING,638,O,1,,,0.333333333,,,,,14,,00:20,20
31083,30-07-2004,6,,,0,0,0.45,0.45,CONV-A,NONE,HOT METAL SHORTAGE,643,MS,1,,,0.75,,,,,15,,00:45,45
31084,30-07-2004,8,6P,,8.45,22,13.15,13.15,MILL,NONE,U/SD FOR WEEKLY MAINT ,100,SD,1,,,13.25,,,,,16,,13:15,795
31085,30-07-2004,1,,,22,0,2,2,WBRC,NONE,BC STREAM JAMMING,134,O,1,,,2,,,,,17,,02:00,120
31086,30-07-2004,15,,,6,10.3,4.3,4.45,FK-5,NONE,GRILLS JAMMING,,O,1,,,4.5,,,,,18,,04:30,270
31087,30-07-2004,12,,,6,6,24,3596.1,UNKNOWN,PAC-1,DISCHARGE RESISTANCE OF MOTOR FAILED,,E,1,Z,,24,,,,,19,,24:00:00,1440
31088,30-07-2004,2,I-O-F,355,16.3,17,0.3,0.3,OT-3,NONE,RC & PWT ,121,C,1,,,0.5,,,,,20,,00:30,30
31089,30-07-2004,2,,,6,6,24,504,LOCP,CRUSHER-2,U/SD,100,SD,1,Z,05.08.04,24,,,,,21,,24:00:00,1440
31090,30-07-2004,2,BF-DOL,70,19.25,20.25,1,1,OT-2,NONE,RC & PWT ,121,C,1,,,1,,,,,22,,01:00,60
31091,30-07-2004,2,I-O-L,207,17.45,21.45,4,4,OT-1,NONE,YARD FULL,3,MIS,1,,,4,,,,,23,,04:00,240
31092,30-07-2004,2,I-O-L,208,17.05,19.25,2.2,2.2,OT-2,NONE,YARD FULL,3,MIS,1,,,2.333333333,,,,,24,,02:20,140
31093,30-07-2004,2,I-O-L,209,11.45,16.3,4.45,4.45,OT-3,NONE,YARD FULL,3,MIS,1,,,4.75,,,,,25,,04:45,285
31094,30-07-2004,6,,,0,0,0.45,0.45,CONV-C,NONE,HOT METAL SHORTAGE,643,MS,1,,,0.75,,,,,26,,00:45,45
31095,30-07-2004,6,,,13.25,17.5,4.25,4.25,CCM-2,NONE,U/P(S-2 BLOOM SLIPPING+HEAT DELAY),602,O,1,,,4.416666667,,,,,27,,04:25,265
31096,30-07-2004,2,I-O-F,357,6,11.4,5.4,7.25,OT-2,CO-16,JOINT OPENED,270,M,1,,,5.666666667,,,,,44,,05:40,340
31097,30-07-2004,7,,,0,0,0.15,0.15,BILLET MIL,NONE,MILL CHKG,770,C,1,,,0.25,,,,,45,,00:15,15
31098,30-07-2004,5,,,6,6,24,232,PCM,M/C-3,IDLE,0,ID,1,Z,,24,,,,,46,,24:00:00,1440
31099,30-07-2004,8,6P,,22.2,22.4,0.2,0.2,MILL,NONE,MILL CHEK,870,O,1,,,0.333333333,,,,,47,,00:20,20
31100,30-07-2004,10,,,6,6,24,119,GETS,TG-1,U/CR,,CR,1,Z,03.08.2004,24,,,,,48,,24:00:00,1440
31101,30-07-2004,10,,,6,6,24,250,BPTS,TG-2,TRIPPED-GENARATOR ROTOR COIL BURNT,,S,1,Z,22.08.2004,24,,,,,49,,24:00:00,1440
31102,30-07-2004,15,,,6,6,24,546,FK-4,NONE,U/SD,,SD,1,Z,31.07.04,24,,,,,50,,24:00:00,1440
31103,30-07-2004,2,,,6,6,24,115,BRC,NONE,ON CO-32 U/CR,1,CR,1,Z,08.08.2004,24,,,,,51,,24:00:00,1440
31104,30-07-2004,5,,,6,6,24,264,PCM,M/C-4,IDLE,0,ID,1,Z,,24,,,,,52,,24:00:00,1440
31105,30-07-2004,5,,,6,6,24,255,PCM,M/C-1,IDLE,0,ID,1,Z,,24,,,,,53,,24:00:00,1440
31106,30-07-2004,6,,,6,18,12,16,CCM-5,NONE,U/SD FOR S-2 TK'S CHG,100,SD,1,,,12,,,,,54,,12:00,720
31107,30-07-2004,2,,,8.3,18.45,10.15,10.15,LOCP,NONE,U/SD,100,SD,1,,,10.25,,,,,55,,10:15,615
31108,30-07-2004,2,I-O-L,207,2.1,6,3.5,3.5,OT-1,NONE,SINGLE STKR,111,MIS,1,Z,,3.833333333,,,,,56,,03:50,230
31109,30-07-2004,4,,,23.45,0.1,0.25,0.25,M/C-1,SRC,COUPLING BOLTS TIGHTENING,235,M,1,,,0.416666667,,,,,57,,00:25,25
31110,30-07-2004,6,,,18.45,0.15,5.3,5.3,CCM-5,NONE,IDLE,0,ID,1,,,5.5,,,,,58,,05:30,330
31111,30-07-2004,6,,,22.4,0,1.2,1.2,CCM-3,NONE,U/P (ALL STANDS CHOKING),670,O,1,,,1.333333333,,,,,59,,01:20,80
31112,30-07-2004,6,,,23.1,0.5,1.4,1.4,CCM-1,NONE,U/P (ALL STANDS CHOKING),670,O,1,,,1.666666667,,,,,60,,01:40,100
31113,30-07-2004,6,,,0.5,1.4,0.5,0.5,CCM-1,NONE,IDLE,0,ID,1,,,0.833333333,,,,,61,,00:50,50
31114,30-07-2004,6,,,22.2,0.2,2,2,CONV-C,NONE,NO CCD CLEARENCE,640,O,1,,,2,,,,,62,,02:00,120
31115,30-07-2004,6,,,22.25,0.3,2.05,2.05,CONV-B,NONE,NO CCD CLEARENCE,640,O,1,,,2.083333333,,,,,63,,02:05,125
31116,30-07-2004,6,,,23.2,0.5,1.3,1.3,CONV-A,NONE,NO CCD CLEARENCE,640,O,1,,,1.5,,,,,64,,01:30,90
31117,30-07-2004,6,,,0,2.35,2.35,2.35,CCM-3,NONE,IDLE,0,ID,1,,,2.583333333,,,,,65,,02:35,155
31118,30-07-2004,6,,,2.05,6,3.55,3.55,CCM-2,NONE,IDLE,0,ID,1,Z,,3.916666667,,,,,66,,03:55,235
31119,30-07-2004,6,,,1.2,2.05,0.45,0.45,CCM-2,NONE,U/P(S-4 H/R & PLANNED CLOSURE),686,O,1,,,0.75,,,,,67,,00:45,45
31120,30-07-2004,2,I-O-F,356,21.45,23.1,1.25,1.25,OT-1,NONE,RC & PWT,121,O,1,,,1.416666667,,,,,68,,01:25,85
31121,30-07-2004,2,I-O-L,208,1.4,3.15,1.35,1.35,OT-2,NONE,STREAM CHNG,180,O,1,,,1.583333333,,,,,69,,01:35,95
31122,30-07-2004,1,MCC,54,23.4,0.15,0.35,0.35,CT-2,NONE,RC & PWT,121,C,1,,,0.583333333,,,,,70,,00:35,35
31123,30-07-2004,2,I-O-L,209,3,6,3,3,OT-3,NONE,SINGLE STKR,111,MIS,1,Z,,3,,,,,71,,03:00,180
31124,30-07-2004,7,18P,,6.4,7.2,0.4,0.4,BAR MILL,LINE-2,S-22 PASS CHG,725,C,1,,,0.333333333,,,,,72,,00:40,40
31125,30-07-2004,7,18P,,8,10,2,2,BAR MILL,LINE-2,CHANGE OVER OLD PLC,125,E,1,,,1,,,,,73,,02:00,120
31126,30-07-2004,7,,,0,0,1.2,1.2,BILLET MIL,NONE,F/C-2 HOLDING FOR BAR MILL,718,MIS,1,,,1.333333333,,,,,74,,01:20,80
31127,30-07-2004,6,,,10,11.5,1.5,1.5,CONV-A,NONE,HOT METAL SHORTAGE,643,MS,1,,,1.833333333,,,,,75,,01:50,110
31128,30-07-2004,2,,,9,10.3,1.3,1.3,BRC,NONE,ON CO-32 U/SD,100,SD,1,,,1.5,,,,,76,,01:30,90
31129,30-07-2004,1,BC,139,10.3,12.15,1.45,1.45,CT-1,NONE,PTY WAGON GROUPING,129,S,1,,,1.75,,,,,77,,01:45,105
31130,30-07-2004,1,MCC,53,10.2,12.2,2,2,CT-2,NONE,PTY WAGON GROUPING,129,S,1,,,2,,,,,78,,02:00,120
31131,30-07-2004,7,18P,,6,6.4,0.4,0.4,BAR MILL,LINE-1,S-22 PASS CHG,725,C,1,,,0.333333333,,,,,79,,00:40,40
31132,30-07-2004,1,,,0,0,2,2,WBRC,NONE,STREAM JAMMINGS,134,O,1,,,2,,,,,80,,02:00,120
31133,30-07-2004,2,I-O-L,207,10.15,12.2,2.05,2.05,OT-1,NONE,YARD FULL,3,MIS,1,,,2.083333333,,,,,81,,02:05,125
31134,30-07-2004,2,I-O-F,354,12.2,13.1,0.5,0.5,OT-1,NONE,RC & PWT,121,C,1,,,0.833333333,,,,,82,,00:50,50
31135,30-07-2004,6,,,22,23,1,1,UNKNOWN,ARS,IRUT BLOWING LANCE CHOCKED,,O,1,,,1,,,,,83,,01:00,60
31136,30-07-2004,1,,,3.4,6,2.2,2.2,CT-2,NONE,IDLE,0,ID,1,Z,,2.333333333,,,,,84,,02:20,140
31137,30-07-2004,8,6P,,0.2,0.4,0.2,0.2,MILL,LINE-4,BOT COBBLE,830,E,1,,,0.083333333,,,,,85,,00:20,20
31138,30-07-2004,9,BLT75,,0,0,0.3,0.3,MILL,NONE,REEL CHNG,907,C,1,,,0.5,,,,,86,,00:30,30
31139,30-07-2004,9,BLT75,,0,0,0.2,0.2,MILL,NONE,MILL CHEK,770,O,1,,,0.333333333,,,,,87,,00:20,20
31140,30-07-2004,9,BLT75,,0,0,0.1,0.1,MILL,F/C-2,F/C RT SIDE GAMA CELL HIGH,700,I,1,,,0.166666667,,,,,88,,00:10,10
31141,30-07-2004,7,18P,,0,0,0.3,0.3,BAR MILL,NONE,GRADE CHNG,718,C,1,,,0.5,,,,,89,,00:30,30
31142,30-07-2004,7,,,0,0,0.15,0.15,BILLET MIL,NONE,MILL CHKG,770,C,1,,,0.25,,,,,33,,00:15,15
31143,30-07-2004,7,,,0,0,0.3,0.3,BILLET MIL,NONE,F/C-1 SPL HEAT GAP,718,C,1,,,0.5,,,,,34,,00:30,30
31144,30-07-2004,7,,,0,0,0.15,0.15,BILLET MIL,NONE,F/C-2 SPL HEAT GAP,718,C,1,,,0.25,,,,,35,,00:15,15
31145,30-07-2004,15,,,0,0,16,16,TBDB PLANT,NONE,IDLE,,ID,1,,,16,,,,,36,,16:00,960
31146,30-07-2004,1,BC,138,15.15,16.3,1.15,1.15,CT-1,NONE,PTY WAGON GROUPING,129,S,1,,,1.25,,,,,37,,01:15,75
31147,30-07-2004,1,BC,140,17,18.3,1.3,1.3,CT-2,NONE,RC & PWT,121,C,1,,,1.5,,,,,38,,01:30,90
31148,30-07-2004,1,,,12.1,17.45,5.35,5.35,UNKNOWN,"CC-35,45","CC-48 ,50 U/SD",,SD,1,,,5.583333333,,,,,39,,05:35,335
31149,30-07-2004,5,,,6,6,24,252,PCM,M/C-2,IDLE,0,ID,1,Z,,24,,,,,40,,24:00:00,1440
31150,30-07-2004,6,,,15.3,19.1,3.4,3.4,CCM-6,NONE,U/P(HEAT DELAY-HM SHORTAGE),643,O,1,,,3.666666667,,,,,41,,03:40,220
31151,30-07-2004,10,,,6,6,24,621,BOILER-1,NONE,ANNUAL MAINTENANCE REPAIRS,,CR,1,Z,02.08.2004,24,,,,,42,,24:00:00,1440
31152,30-07-2004,6,,,18,18.45,0.45,0.45,CCM-5,NONE,U/P AFTER SD U/SD,100,O,1,,,0.75,,,,,43,,00:45,45
31153,30-07-2004,8,6P,,0,0,0.15,0.15,MILL,NONE,F/C SOAKING,871,C,1,,,0.25,,,,,111,,00:15,15
31154,30-07-2004,8,10R,,6.1,6.4,0.3,0.3,MILL,NONE,NO SPACE,875,S,1,,,0.5,,,,,28,,00:30,30
31155,30-07-2004,9,,,0,0,0.3,0.3,MILL,NONE,SECTION CHG TO BLT75,730,SD,1,,,0.5,,,,,29,,00:30,30
31156,30-07-2004,9,BLT75,,0,0,0.1,0.1,MILL,NONE,F/C-1 -ALL PUMPS TRIPPED,200,P,1,,,0.166666667,,,,,30,,00:10,10
31157,30-07-2004,7,I8P,,0,0,0.2,0.2,BAR MILL,NONE,MILL CHKG,770,C,1,,,0.333333333,,,,,31,,00:20,20
31158,30-07-2004,7,I8P,,0,0,0.2,0.2,BAR MILL,NONE,GRADE CHG,718,C,1,,,0.333333333,,,,,32,,00:20,20
31159,30-07-2004,7,18P,,23,23.4,0.4,0.4,BAR MILL,LINE-1,S-22 PASS CHNG,725,C,1,,,0.333333333,,,,,90,,00:40,40
31160,29-07-2004,7,18P,,2,3.3,1.3,1.3,BAR MILL,NONE,STABILISATION,711,O,1,,,1.5,,,,,37,,01:30,90
31161,29-07-2004,2,,,19.1,20.4,1.3,1.3,OT-3,NONE,IDLE,0,ID,1,,,1.5,,,,,38,,01:30,90
31162,29-07-2004,2,BF-COK,,20.4,0.5,4.1,4.1,OT-3,NONE,NO DEMAND,50,MIS,1,,,4.166666667,,,,,39,,04:10,250
31163,29-07-2004,2,I-O-F,352,0.5,1.5,1,1,OT-3,NONE,RC & PWT,121,C,1,,,1,,,,,40,,01:00,60
31164,29-07-2004,8,10R,,3.15,3.4,0.25,0.25,MILL,LINE-3,COBBLE AT S-21,830,O,1,,,0.104166667,,,,,41,,00:25,25
31165,29-07-2004,8,10R,,8.5,9.1,0.2,0.2,MILL,LINE-2,FB RING CHG,895,C,1,,,0.083333333,,,,,42,,00:20,20
31166,29-07-2004,2,I-O-L,205,6.3,7.05,0.35,0.35,OT-1,NONE,STREAM CHG,180,C,1,,,0.583333333,,,,,43,,00:35,35
31167,29-07-2004,2,I-O-F,349,6,6.3,0.3,0.3,OT-1,CO-16,JOINT OPENED,270,M,1,,,0.5,,,,,44,,00:30,30
31168,29-07-2004,2,I-O-F,350,7,7.5,0.5,0.5,OT-2,NONE,STREAM CHG,180,C,1,,,0.833333333,,,,,45,,00:50,50
31169,29-07-2004,1,ICC,170,6.1,7.3,1.2,1.2,CT-2,NONE,STREAM JAMMINGS,134,O,1,,,1.333333333,,,,,46,,01:20,80
31170,29-07-2004,1,BC,136,0,0,2,2,CT-1,NONE,STREAM JAMMINGS,134,O,1,,,2,,,,,47,,02:00,120
31171,29-07-2004,1,BC,136,9,9.3,0.3,0.3,CT-1,NONE,RC & PWT,121,C,1,,,0.5,,,,,48,,00:30,30
31172,29-07-2004,6,,,11.3,12.3,1,1,CONV-A,TH,TH CHG+GUNNETTING,628,O,1,,,1,,,,,49,,01:00,60
31173,29-07-2004,12,,,6,6,24,3572.1,UNKNOWN,PAC-1,DISCHARGE RESISTANCE OF MOTOR FAILED,,E,1,Y,,24,,,,,50,,24:00:00,1440
31174,29-07-2004,6,,,6,8.4,2.4,2.4,CCM-5,NONE,IDLE,0,ID,1,,,2.666666667,,,,,51,,02:40,160
31175,29-07-2004,8,10R,,11.05,11.2,0.15,0.15,MILL,NONE,BILLET SOAKING,871,C,1,,,0.25,,,,,52,,00:15,15
31176,29-07-2004,8,10R,,12.3,12.4,0.1,0.1,MILL,"LINE-3,4",NO HOOKS,875,M,1,,,0.083333333,,,,,53,,00:10,10
31177,29-07-2004,8,10R,,12.3,12.4,0.1,0.1,MILL,"LINE-1,2",TUNSTLE-4 PROB,811,O,1,,,0.083333333,,,,,54,,00:10,10
31178,29-07-2004,8,10R,,13.2,13.3,0.1,0.1,MILL,NONE,BILLET POSITION DEVICE PROB,801,E,1,,,0.166666667,,,,,55,,00:10,10
31179,29-07-2004,8,10R,,14.15,14.35,0.2,0.2,MILL,NONE,CHKG,870,C,1,,,0.333333333,,,,,56,,00:20,20
31180,29-07-2004,8,10R,,8.15,8.2,0.05,0.05,MILL,NONE,BILLET SOAKING,871,C,1,,,0.083333333,,,,,57,,00:05,5
31181,29-07-2004,6,,,9.05,10.3,1.25,1.25,CCM-6,NONE,U/P(S-2 M/B BROKEN +S-4 REPEATED CHOKING,667,O,1,,,1.416666667,,,,,58,,01:25,85
31182,29-07-2004,9,BLT90,,11,13,2,2,UNKNOWN,RTC-1,MAIN HOIST NOT LOWERING,,E,1,,,2,,,,,59,,02:00,120
31183,29-07-2004,9,BLT90,,0,0,0.1,0.1,MILL,NONE,HEAT & GRADE CHG,718,C,1,,,0.166666667,,,,,60,,00:10,10
31184,29-07-2004,6,,,9.5,10.05,0.15,0.15,CONV-C,NONE,GUNNETTING,638,O,1,,,0.25,,,,,61,,00:15,15
31185,29-07-2004,6,,,16,16.35,0.35,0.35,CONV-B,NONE,"M/JAM, B/JAM & DOZZING",618,O,1,,,0.583333333,,,,,62,,00:35,35
31186,29-07-2004,8,10R,,6.15,6.3,0.15,0.15,MILL,NONE,MILL CHKG,870,C,1,,,0.25,,,,,63,,00:15,15
31187,29-07-2004,1,BC,136,14.3,17.45,3.15,3.15,CT-1,"CC-23,18",CABLE PROB,265,E,1,,,3.25,,,,,64,,03:15,195
31188,29-07-2004,6,,,16.15,17.1,0.55,0.55,CONV-C,NONE,"M/JAM, B/JAM & DOZZING",618,O,1,,,0.916666667,,,,,65,,00:55,55
31189,29-07-2004,15,,,6,6,24,522,FK-4,NONE,U/SD,,SD,1,Y,31.07.04,24,,,,,100,,24:00:00,1440
31190,29-07-2004,10,,,6,6,24,95,GETS,TG-1,U/CR,,CR,1,Y,03.08.2004,24,,,,,101,,24:00:00,1440
31191,29-07-2004,9,BLT90,,6,14,8,16,UNKNOWN,RTC-4,CT FREQUENTLY TRIPPING,,M,1,,,8,,,,,102,,08:00,480
31192,29-07-2004,6,,,6,7.3,1.3,2.15,CCM-3,NONE,U/P (NEXT HEAT LOW TEMP),665,O,1,,,1.5,,,,,103,,01:30,90
31193,29-07-2004,7,,,0,0,0.15,0.15,BILLET MIL,NONE,F/C-2 SPL HEAT GAP,718,C,1,,,0.25,,,,,104,,00:15,15
31194,29-07-2004,5,,,6,6,24,240,PCM,M/C-4,IDLE,0,ID,1,Y,,24,,,,,105,,24:00:00,1440
31195,29-07-2004,2,,,6,6,24,91,BRC,NONE,ON CO-32 U/CR,1,CR,1,Y,08.08.2004,24,,,,,106,,24:00:00,1440
31196,29-07-2004,1,ICC,170,6,6.1,0.1,2.5,CT-2,NONE,UNLOADING PROB-SOURCE NOT KNOWN-RMD,108,S,1,,,0.166666667,,,,,107,,00:10,10
31197,29-07-2004,6,,,22.5,2,3.1,3.1,CCM-5,NONE,"U/P(S-1 PLUG LEAKAGE, S-2 GCM PROB)",659,O,1,,,3.166666667,,,,,108,,03:10,190
31198,29-07-2004,5,,,13,13.4,0.4,0.4,F/C-1,NONE,NORMALISATION,588,O,1,,,0.666666667,,,,,74,,00:40,40
31199,29-07-2004,2,,,11,17,6,6,UNKNOWN,"CO-59,62","CO-67,69 U/SD",,SD,1,,,6,,,,,75,,06:00,360
31200,29-07-2004,2,,,9.3,19.3,10,10,WBRC,NONE,ON CO-25 U/SD,100,SD,1,,,10,,,,,76,,10:00,600
31201,29-07-2004,2,,,17.5,20,2.1,2.1,OT-1,NONE,IDLE,0,ID,1,,,2.166666667,,,,,77,,02:10,130
31202,29-07-2004,2,I-O-F,351,14,17.3,3.3,3.3,OT-3,NONE,STREAM NOT AVAILABLE,111,MIS,1,,,3.5,,,,,78,,03:30,210
31203,29-07-2004,6,,,18.1,19.05,0.55,0.55,CONV-B,TH,CHG,628,O,1,,,0.916666667,,,,,79,,00:55,55
31204,29-07-2004,1,,,9,19,10,10,UNKNOWN,CC-22,U/SD,,SD,1,,,10,,,,,80,,10:00,600
31205,29-07-2004,6,,,10.3,19.3,9,9,CCM-6,NONE,U/SD FOR RADIAL PORTION JOBS,100,SD,1,,,9,,,,,81,,09:00,540
31206,29-07-2004,10,,,6,6,24,597,BOILER-1,NONE,ANNUAL MAINTENANCE REPAIRS,,CR,1,Y,02.08.2004,24,,,,,82,,24:00:00,1440
31207,29-07-2004,9,BLT90,,6,14,8,16,UNKNOWN,RTC-3,CT FREQUENTLY TRIPPING,,M,1,,,8,,,,,83,,08:00,480
31208,29-07-2004,5,,,6,6,24,231,PCM,M/C-1,IDLE,0,ID,1,Y,,24,,,,,84,,24:00:00,1440
31209,29-07-2004,5,,,6,6,24,228,PCM,M/C-2,IDLE,0,ID,1,Y,,24,,,,,85,,24:00:00,1440
31210,29-07-2004,4,,,6,1.3,19.3,171.3,M/C-1,NONE,U/CR,1,CR,1,,30.07.2004,19.5,,,,,86,,19:30,1170
31211,29-07-2004,1,,,6,9,3,3.45,CT-1,NONE,IDLE,0,ID,1,,,3,,,,,87,,03:00,180
31212,29-07-2004,2,,,6,6,24,480,LOCP,CRUSHER-2,U/SD,100,SD,1,Y,05.08.04,24,,,,,88,,24:00:00,1440
31213,29-07-2004,10,,,6,6,24,226,BPTS,TG-2,TRIPPED-GENARATOR ROTOR COIL BURNT,,S,1,Y,22.08.2004,24,,,,,89,,24:00:00,1440
31214,29-07-2004,9,BLT90,,11.3,22,10.3,10.3,UNKNOWN,RTC-2,SLOW LT OPERATION,,E,1,,,10.5,,,,,90,,10:30,630
31215,29-07-2004,7,18P,,0,0,0.3,0.3,BAR MILL,NONE,NEW PLC TESTING,125,E,1,,,0.5,,,,,91,,00:30,30
31216,29-07-2004,2,,,4.3,5.4,1.1,1.1,OT-3,NONE,STREAM CLG,134,O,1,,,1.166666667,,,,,92,,01:10,70
31217,29-07-2004,2,I-O-F,357,4.15,6,1.45,1.45,OT-2,CO-16,JOINT OPENED,270,M,1,Y,,1.75,,,,,93,,01:45,105
31218,29-07-2004,3,,,10.3,12.45,2.15,2.15,CSP,ROUTE-A,RELAY PROB,330,E,1,,,2.25,,,,,94,,02:15,135
31219,29-07-2004,1,ICC,171,4,5,1,1,CT-1,NONE,STREAM CHG,180,O,1,,,1,,,,,95,,01:00,60
31220,29-07-2004,7,,,6,1,19,19,BILLET MIL,NONE,U/SD FOR WEEKLY MAINT,100,SD,1,,,19,,,,,96,,19:00,1140
31221,29-07-2004,6,,,2,6,4,4,CCM-5,NONE,U/SD FOR S-2 TK'S CHG,100,SD,1,Y,,4,,,,,97,,04:00,240
31222,29-07-2004,5,,,6,6,24,208,PCM,M/C-3,IDLE,0,ID,1,Y,,24,,,,,98,,24:00:00,1440
31223,29-07-2004,4,,,21.3,23,1.3,1.3,M/C-2,OK-6,MOTOR PROB-BUNKER FULL,134,O,1,,,1.5,,,,,99,,01:30,90
31224,29-07-2004,6,,,19.3,20.55,1.25,1.25,CCM-1,NONE,IDLE,0,ID,1,,,1.416666667,,,,,70,,01:25,85
31225,29-07-2004,6,,,17.15,19.3,2.15,2.15,CCM-1,NONE,U/P (S-4 B/O & H. DELAY),675,O,1,,,2.25,,,,,71,,02:15,135
31226,29-07-2004,9,BLT90,,0,0,0.05,0.05,MILL,LHS,P-4 SUPPORT ARM BOLTS SHEARED,907,M,1,,,0.083333333,,,,,122,,00:05,5
31227,29-07-2004,9,BLT90,,0,0,0.05,0.05,MILL,LHS,1ST POSITION OCCUPIED,760,O,1,,,0.083333333,,,,,123,,00:05,5
31228,29-07-2004,2,I-O-F,349,10.4,11.35,0.55,0.55,OT-1,NONE,STREAM CHG,180,C,1,,,0.916666667,,,,,124,,00:55,55
31229,29-07-2004,1,BC,,11,13,2,2,WBRC,CC-33,ANGULAR PIECE STUCK UP IN CHUTE,225,O,1,,,2,,,,,125,,02:00,120
31230,29-07-2004,1,BC,137,4.3,5,0.3,0.3,CT-2,NONE,STREAM CHG,180,O,1,,,0.5,,,,,126,,00:30,30
31231,29-07-2004,9,BLT90,,0,0,0.05,0.05,MILL,LHS,P-3/S-2 STOPPER NOT LOWERING,907,M,1,,,0.083333333,,,,,127,,00:05,5
31232,29-07-2004,2,I-O-F,351,8.1,10.35,2.25,2.25,OT-3,NONE,STREAM CHG+CLEARING,180,O,1,,,2.416666667,,,,,128,,02:25,145
31233,29-07-2004,2,I-O-L,206,19.45,20.2,0.35,0.35,OT-2,NONE,STREAM CHG,180,C,1,,,0.583333333,,,,,72,,00:35,35
31234,29-07-2004,6,,,7.3,19.55,12.25,12.25,CCM-3,NONE,IDLE,0,ID,1,,,12.41666667,,,,,73,,12:25,745
31235,29-07-2004,6,,,6.25,7.55,1.3,1.3,CONV-C,NONE,CHG PAD PATCHING,638,O,1,,,1.5,,,,,111,,01:30,90
31236,29-07-2004,4,,,7.45,8.05,0.2,0.2,M/C-2,OK-14,OVER LOAD,134,O,1,,,0.333333333,,,,,112,,00:20,20
31237,29-07-2004,5,,,11.3,13.3,2,2,F/C-1,BP-2,BACK DRAUGHT-BLOW PIPE-2 CHG & TUYERE CLG,100,SD,1,,,2,,,,,113,,02:00,120
31238,29-07-2004,8,10R,,7,7.3,0.3,0.3,MILL,"LINE-1,2",NO SPACE,875,S,1,,,0.25,,,,,114,,00:30,30
31239,29-07-2004,9,BLT90,,0,0,0.2,0.2,MILL,NONE,SLOW GRID CLEARANCE-CR'S PROB,907,M,1,,,0.333333333,,,,,115,,00:20,20
31240,29-07-2004,9,BLT90,,0,0,0.2,0.2,MILL,NONE,SLOW GRID CLEARANCE-CR'S PROB,125,E,1,,,0.333333333,,,,,116,,00:20,20
31241,29-07-2004,9,BLT90,,0,0,0.3,0.3,MILL,LHS,PLC 2.01 GONE AUTO STOP MODE-ETL,125,E,1,,,0.5,,,,,117,,00:30,30
31242,29-07-2004,10,,,10.2,11.05,0.45,0.45,BOILER-4,NONE,ISOLATED  FOR SAFETY VALVE SPRING ADJ,,SD,1,,,0.75,,,,,118,,00:45,45
31243,29-07-2004,15,,,0,0,16,16,TBDB PLANT,NONE,IDLE,,ID,1,,,16,,,,,119,,16:00,960
31244,29-07-2004,5,,,13,13.4,0.4,0.4,F/C-1,NONE,NORMALISATION,588,O,1,,,0.666666667,,,,,120,,00:40,40
